-125.897,80.9017,-144.856
-203.523,50,44.2992
-125.897,80.9017,-144.856
-0.897461,80.9017,71.6506
-0.897461,80.9017,71.6506
-203.523,50,44.2992
-125.897,80.9017,-144.856
-0.897461,80.9017,71.6506
-125.897,80.9017,-144.856
76.7284,50,-117.504
76.7284,50,-117.504
-0.897461,80.9017,71.6506
-125.897,80.9017,-144.856
76.7284,50,-117.504
-125.897,80.9017,-144.856
-77.922,0,-261.76
76.7284,50,-117.504
-77.922,0,-261.76
-125.897,80.9017,-144.856
-77.922,0,-261.76
-125.897,80.9017,-144.856
-251.127,0,-161.76
-251.127,0,-161.76
-77.922,0,-261.76
-125.897,80.9017,-144.856
-251.127,0,-161.76
-125.897,80.9017,-144.856
-203.523,50,44.2992
-203.523,50,44.2992
-251.127,0,-161.76
-0.897461,-80.9017,71.6506
-48.8729,0,188.555
-0.897461,-80.9017,71.6506
124.332,0,88.5548
-48.8729,0,188.555
124.332,0,88.5548
-0.897461,-80.9017,71.6506
76.7284,-50,-117.504
-0.897461,-80.9017,71.6506
124.332,0,88.5548
124.332,0,88.5548
76.7284,-50,-117.504
-0.897461,-80.9017,71.6506
76.7284,-50,-117.504
-0.897461,-80.9017,71.6506
-125.897,-80.9017,-144.856
76.7284,-50,-117.504
-125.897,-80.9017,-144.856
-0.897461,-80.9017,71.6506
-125.897,-80.9017,-144.856
-0.897461,-80.9017,71.6506
-203.523,-50,44.2992
-125.897,-80.9017,-144.856
-203.523,-50,44.2992
-0.897461,-80.9017,71.6506
-48.8729,0,188.555
-0.897461,-80.9017,71.6506
-203.523,-50,44.2992
-48.8729,0,188.555
-203.523,-50,44.2992
-48.8729,0,188.555
-203.523,50,44.2992
-48.8729,0,188.555
-0.897461,80.9017,71.6506
-0.897461,80.9017,71.6506
-203.523,50,44.2992
-48.8729,0,188.555
-0.897461,80.9017,71.6506
-48.8729,0,188.555
124.332,0,88.5548
-0.897461,80.9017,71.6506
124.332,0,88.5548
-0.897461,80.9017,71.6506
76.7284,50,-117.504
-0.897461,80.9017,71.6506
124.332,0,88.5548
124.332,0,88.5548
76.7284,50,-117.504
76.7284,50,-117.504
124.332,0,88.5548
76.7284,50,-117.504
76.7284,-50,-117.504
124.332,0,88.5548
76.7284,-50,-117.504
76.7284,50,-117.504
76.7284,-50,-117.504
76.7284,50,-117.504
-77.922,0,-261.76
76.7284,-50,-117.504
-77.922,0,-261.76
76.7284,-50,-117.504
-125.897,-80.9017,-144.856
76.7284,-50,-117.504
-77.922,0,-261.76
-125.897,-80.9017,-144.856
-77.922,0,-261.76
-125.897,-80.9017,-144.856
-251.127,0,-161.76
-125.897,-80.9017,-144.856
-77.922,0,-261.76
-251.127,0,-161.76
-77.922,0,-261.76
-125.897,-80.9017,-144.856
-203.523,-50,44.2992
-125.897,-80.9017,-144.856
-251.127,0,-161.76
-203.523,-50,44.2992
-251.127,0,-161.76
-203.523,-50,44.2992
-203.523,50,44.2992
-203.523,-50,44.2992
-251.127,0,-161.76
-203.523,50,44.2992
-251.127,0,-161.76
-203.523,50,44.2992
-203.523,-50,44.2992
-203.523,50,44.2992
-48.8729,0,188.555
-48.8729,0,188.555
-203.523,-50,44.2992
