4.61258e+10,-1.47106e+10,5.16538e+09
-1.08888e+10,3.4727e+09,-1.21938e+09
4.61258e+10,-1.47106e+10,5.16538e+09
1.08888e+10,-3.4727e+09,1.21938e+09
1.08888e+10,-3.4727e+09,1.21938e+09
-1.08888e+10,3.4727e+09,-1.21938e+09
4.61258e+10,-1.47106e+10,5.16538e+09
1.08888e+10,-3.4727e+09,1.21938e+09
4.61258e+10,-1.47106e+10,5.16538e+09
4.61258e+10,-1.47106e+10,5.16538e+09
4.61258e+10,-1.47106e+10,5.16538e+09
1.08888e+10,-3.4727e+09,1.21938e+09
4.61258e+10,-1.47106e+10,5.16538e+09
4.61258e+10,-1.47106e+10,5.16538e+09
4.61258e+10,-1.47106e+10,5.16538e+09
4.61258e+10,-1.47106e+10,5.16538e+09
4.61258e+10,-1.47106e+10,5.16538e+09
4.61258e+10,-1.47106e+10,5.16538e+09
4.61258e+10,-1.47106e+10,5.16538e+09
4.61258e+10,-1.47106e+10,5.16538e+09
4.61258e+10,-1.47106e+10,5.16538e+09
1.08888e+10,-3.4727e+09,1.21938e+09
1.08888e+10,-3.4727e+09,1.21938e+09
4.61258e+10,-1.47106e+10,5.16538e+09
4.61258e+10,-1.47106e+10,5.16538e+09
1.08888e+10,-3.4727e+09,1.21938e+09
4.61258e+10,-1.47106e+10,5.16538e+09
-1.08888e+10,3.4727e+09,-1.21938e+09
-1.08888e+10,3.4727e+09,-1.21938e+09
1.08888e+10,-3.4727e+09,1.21938e+09
-4.61258e+10,1.47106e+10,-5.16538e+09
-4.61258e+10,1.47106e+10,-5.16538e+09
-4.61258e+10,1.47106e+10,-5.16538e+09
-1.08888e+10,3.4727e+09,-1.21938e+09
-4.61258e+10,1.47106e+10,-5.16538e+09
-1.08888e+10,3.4727e+09,-1.21938e+09
-4.61258e+10,1.47106e+10,-5.16538e+09
1.08888e+10,-3.4727e+09,1.21938e+09
-4.61258e+10,1.47106e+10,-5.16538e+09
-1.08888e+10,3.4727e+09,-1.21938e+09
-1.08888e+10,3.4727e+09,-1.21938e+09
1.08888e+10,-3.4727e+09,1.21938e+09
-4.61258e+10,1.47106e+10,-5.16538e+09
1.08888e+10,-3.4727e+09,1.21938e+09
-4.61258e+10,1.47106e+10,-5.16538e+09
-1.08888e+10,3.4727e+09,-1.21938e+09
1.08888e+10,-3.4727e+09,1.21938e+09
-1.08888e+10,3.4727e+09,-1.21938e+09
-4.61258e+10,1.47106e+10,-5.16538e+09
-1.08888e+10,3.4727e+09,-1.21938e+09
-4.61258e+10,1.47106e+10,-5.16538e+09
-4.61258e+10,1.47106e+10,-5.16538e+09
-1.08888e+10,3.4727e+09,-1.21938e+09
-4.61258e+10,1.47106e+10,-5.16538e+09
-4.61258e+10,1.47106e+10,-5.16538e+09
-4.61258e+10,1.47106e+10,-5.16538e+09
-4.61258e+10,1.47106e+10,-5.16538e+09
-4.61258e+10,1.47106e+10,-5.16538e+09
-4.61258e+10,1.47106e+10,-5.16538e+09
-4.61258e+10,1.47106e+10,-5.16538e+09
-4.61258e+10,1.47106e+10,-5.16538e+09
-1.08888e+10,3.4727e+09,-1.21938e+09
-4.61258e+10,1.47106e+10,-5.16538e+09
1.08888e+10,-3.4727e+09,1.21938e+09
1.08888e+10,-3.4727e+09,1.21938e+09
-1.08888e+10,3.4727e+09,-1.21938e+09
-4.61258e+10,1.47106e+10,-5.16538e+09
1.08888e+10,-3.4727e+09,1.21938e+09
-4.61258e+10,1.47106e+10,-5.16538e+09
-1.08888e+10,3.4727e+09,-1.21938e+09
1.08888e+10,-3.4727e+09,1.21938e+09
-1.08888e+10,3.4727e+09,-1.21938e+09
1.08888e+10,-3.4727e+09,1.21938e+09
4.61258e+10,-1.47106e+10,5.16538e+09
1.08888e+10,-3.4727e+09,1.21938e+09
-1.08888e+10,3.4727e+09,-1.21938e+09
-1.08888e+10,3.4727e+09,-1.21938e+09
4.61258e+10,-1.47106e+10,5.16538e+09
4.61258e+10,-1.47106e+10,5.16538e+09
-1.08888e+10,3.4727e+09,-1.21938e+09
4.61258e+10,-1.47106e+10,5.16538e+09
1.08888e+10,-3.4727e+09,1.21938e+09
-1.08888e+10,3.4727e+09,-1.21938e+09
1.08888e+10,-3.4727e+09,1.21938e+09
4.61258e+10,-1.47106e+10,5.16538e+09
1.08888e+10,-3.4727e+09,1.21938e+09
4.61258e+10,-1.47106e+10,5.16538e+09
4.61258e+10,-1.47106e+10,5.16538e+09
1.08888e+10,-3.4727e+09,1.21938e+09
4.61258e+10,-1.47106e+10,5.16538e+09
1.08888e+10,-3.4727e+09,1.21938e+09
-1.08888e+10,3.4727e+09,-1.21938e+09
1.08888e+10,-3.4727e+09,1.21938e+09
4.61258e+10,-1.47106e+10,5.16538e+09
-1.08888e+10,3.4727e+09,-1.21938e+09
4.61258e+10,-1.47106e+10,5.16538e+09
-1.08888e+10,3.4727e+09,-1.21938e+09
1.08888e+10,-3.4727e+09,1.21938e+09
-1.08888e+10,3.4727e+09,-1.21938e+09
4.61258e+10,-1.47106e+10,5.16538e+09
1.08888e+10,-3.4727e+09,1.21938e+09
4.61258e+10,-1.47106e+10,5.16538e+09
-1.08888e+10,3.4727e+09,-1.21938e+09
-4.61258e+10,1.47106e+10,-5.16538e+09
-1.08888e+10,3.4727e+09,-1.21938e+09
1.08888e+10,-3.4727e+09,1.21938e+09
-4.61258e+10,1.47106e+10,-5.16538e+09
1.08888e+10,-3.4727e+09,1.21938e+09
-4.61258e+10,1.47106e+10,-5.16538e+09
-1.08888e+10,3.4727e+09,-1.21938e+09
-4.61258e+10,1.47106e+10,-5.16538e+09
1.08888e+10,-3.4727e+09,1.21938e+09
-1.08888e+10,3.4727e+09,-1.21938e+09
1.08888e+10,-3.4727e+09,1.21938e+09
-1.08888e+10,3.4727e+09,-1.21938e+09
-4.61258e+10,1.47106e+10,-5.16538e+09
-1.08888e+10,3.4727e+09,-1.21938e+09
-4.61258e+10,1.47106e+10,-5.16538e+09
-4.61258e+10,1.47106e+10,-5.16538e+09
-4.61258e+10,1.47106e+10,-5.16538e+09
