94.9715,162.803,-33.1958
-54.33,101,-151.049
94.9715,162.803,-33.1958
-92.9715,162.803,35.1958
-92.9715,162.803,35.1958
-54.33,101,-151.049
94.9715,162.803,-33.1958
-92.9715,162.803,35.1958
94.9715,162.803,-33.1958
56.33,101,153.049
56.33,101,153.049
-92.9715,162.803,35.1958
94.9715,162.803,-33.1958
56.33,101,153.049
94.9715,162.803,-33.1958
187.245,1,39.6415
56.33,101,153.049
187.245,1,39.6415
94.9715,162.803,-33.1958
187.245,1,39.6415
94.9715,162.803,-33.1958
118.853,1,-148.302
118.853,1,-148.302
187.245,1,39.6415
94.9715,162.803,-33.1958
118.853,1,-148.302
94.9715,162.803,-33.1958
-54.33,101,-151.049
-54.33,101,-151.049
118.853,1,-148.302
-92.9715,-160.803,35.1958
-185.245,1,-37.6415
-92.9715,-160.803,35.1958
-116.853,1,150.302
-185.245,1,-37.6415
-116.853,1,150.302
-92.9715,-160.803,35.1958
56.33,-99,153.049
-92.9715,-160.803,35.1958
-116.853,1,150.302
-116.853,1,150.302
56.33,-99,153.049
-92.9715,-160.803,35.1958
56.33,-99,153.049
-92.9715,-160.803,35.1958
94.9715,-160.803,-33.1958
56.33,-99,153.049
94.9715,-160.803,-33.1958
-92.9715,-160.803,35.1958
94.9715,-160.803,-33.1958
-92.9715,-160.803,35.1958
-54.33,-99,-151.049
94.9715,-160.803,-33.1958
-54.33,-99,-151.049
-92.9715,-160.803,35.1958
-185.245,1,-37.6415
-92.9715,-160.803,35.1958
-54.33,-99,-151.049
-185.245,1,-37.6415
-54.33,-99,-151.049
-185.245,1,-37.6415
-54.33,101,-151.049
-185.245,1,-37.6415
-92.9715,162.803,35.1958
-92.9715,162.803,35.1958
-54.33,101,-151.049
-185.245,1,-37.6415
-92.9715,162.803,35.1958
-185.245,1,-37.6415
-116.853,1,150.302
-92.9715,162.803,35.1958
-116.853,1,150.302
-92.9715,162.803,35.1958
56.33,101,153.049
-92.9715,162.803,35.1958
-116.853,1,150.302
-116.853,1,150.302
56.33,101,153.049
56.33,101,153.049
-116.853,1,150.302
56.33,101,153.049
56.33,-99,153.049
-116.853,1,150.302
56.33,-99,153.049
56.33,101,153.049
56.33,-99,153.049
56.33,101,153.049
187.245,1,39.6415
56.33,-99,153.049
187.245,1,39.6415
56.33,-99,153.049
94.9715,-160.803,-33.1958
56.33,-99,153.049
187.245,1,39.6415
94.9715,-160.803,-33.1958
187.245,1,39.6415
94.9715,-160.803,-33.1958
118.853,1,-148.302
94.9715,-160.803,-33.1958
187.245,1,39.6415
118.853,1,-148.302
187.245,1,39.6415
94.9715,-160.803,-33.1958
-54.33,-99,-151.049
94.9715,-160.803,-33.1958
118.853,1,-148.302
-54.33,-99,-151.049
118.853,1,-148.302
-54.33,-99,-151.049
-54.33,101,-151.049
-54.33,-99,-151.049
118.853,1,-148.302
-54.33,101,-151.049
118.853,1,-148.302
-54.33,101,-151.049
-54.33,-99,-151.049
-54.33,101,-151.049
-185.245,1,-37.6415
-185.245,1,-37.6415
-54.33,-99,-151.049
